state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
mi,2011-2012,upper,SB 807,Income tax; administration; apportionment of the tax base for a flow-through entity and certain unitary business groups; clarify. Amends sec. 661 of 1967 PA 281 (MCL 206.661).,2011-11-10 01:09:05.705000,2012-12-13 02:27:06.964000,bill,"Business and Consumers|Budget, Spending, and Taxes"
mi,2011-2012,upper,SB 808,"Occupations; individual licensing and regulation; Michigan unarmed combat commission; modify duties and oversight. Amends title and secs. 1, 10, 11, 12, 20, 21, 22, 30, 31, 32, 33, 34, 35, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 61 & 63 of 2004 PA 403 (MCL 338.3601 et seq.); adds sec. 23 & repeals sec. 62 of 2004 PA 403 (MCL 338.3662).",2011-11-10 01:09:05.717000,2012-12-13 02:27:06.981000,bill,State Agencies|Other
mi,2011-2012,upper,SB 809,"Traffic control; other; eligibility for sobriety court; clarify, extend the license revocation period for certain convictions, and amend certain provisions concerning the possession or transport of open alcoholic liquor container in a vehicle. Amends secs. 303, 304, 319, 319b & 624a of 1949 PA 300 (MCL 257.303 et seq.).",2011-11-10 01:09:06.216000,2012-12-13 02:27:07.557000,bill,Transportation
mi,2011-2012,upper,SB 81,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of financial exploitation of vulnerable adult; revise to reflect increased penalties. Amends sec. 16i, ch. XVII of 1927 PA 175 (MCL 777.16i).  TIE BAR WITH: SB 0080'11",2011-04-07 20:15:36.985000,2012-12-13 02:26:53.146000,bill,Senior Issues|Health|Crime
mi,2011-2012,upper,SB 810,"Elections; local; village elections to be held in November; require, and permit cities to hold elections in even years. Amends secs. 4, 381 & 642a of 1954 PA 116 (MCL 168.4 et seq.) & repeals sec. 500f of 1954 PA 116 (MCL 168.500f).",2011-11-11 01:10:00.329000,2013-01-03 19:32:28.433000,bill,Campaign Finance and Election Issues
mi,2011-2012,upper,SB 811,"Villages; general law; references to September primary election; remove. Amends secs. 4 & 5, ch. II & sec. 3, ch. V of 1895 PA 3 (MCL 62.4 et seq.).  TIE BAR WITH: SB 0810'11",2011-11-11 01:10:00.340000,2013-01-04 02:32:00.837000,bill,Campaign Finance and Election Issues|Municipal and County Issues
mi,2011-2012,upper,SB 812,"Civil procedure; other; release of vehicle and waiver of vehicle impound or forfeiture fee; provide for under certain circumstances. Amends secs. 4706 & 8733 of 1961 PA 236 (MCL 600.4706 & 600.8733) & adds sec. 2977.  TIE BAR WITH: SB 0813'11, SB 0814'11, SB 0815'11, SB 0816'11, SB 0817'11",2011-11-11 01:10:00.352000,2012-12-13 02:27:07.588000,bill,Transportation|Legal Issues|Crime
mi,2011-2012,upper,SB 813,Civil procedure; other; release of vehicle seized under the tobacco products tax act if person arrested is released without charges or is acquitted or if charges are dismissed; provide for. Amends sec. 9 of 1993 PA 327 (MCL 205.429).  TIE BAR WITH: SB 0812'11,2011-11-11 01:10:00.363000,2012-12-13 02:27:07.592000,bill,Transportation|Legal Issues|Crime
mi,2011-2012,upper,SB 814,Civil procedure; other; release of vehicle seized under the motor fuel tax act if person arrested is released without charges or is acquitted or if charges are dismissed; provide for. Amends sec. 130 of 2000 PA 403 (MCL 207.1130).  TIE BAR WITH: SB 0812'11,2011-11-11 01:10:00.374000,2012-12-13 02:27:07.595000,bill,Transportation|Legal Issues|Crime
mi,2011-2012,upper,SB 815,Civil procedure; other; release of vehicle seized under the Michigan vehicle code if person arrested is released without charges or is acquitted or if charges are dismissed; provide for. Amends sec. 625n of 1949 PA 300 (MCL 257.625n).  TIE BAR WITH: SB 0812'11,2011-11-11 01:10:00.386000,2012-12-13 02:27:07.598000,bill,Transportation|Legal Issues|Crime
mi,2011-2012,upper,SB 816,Civil procedure; other; release of vehicle seized under the public health code if person arrested is released without charges or is acquitted or if charges are dismissed; provide for. Amends sec. 7523 of 1978 PA 368 (MCL 333.7523).  TIE BAR WITH: SB 0812'11,2011-11-11 01:10:00.396000,2012-12-13 02:27:07.602000,bill,Transportation|Legal Issues|Crime
mi,2011-2012,upper,SB 817,Civil procedure; other; release of vehicle seized under the Michigan penal code if person arrested is released without charges or is acquitted or if charges are dismissed; provide for. Amends secs. 159n & 535a of 1931 PA 328 (MCL 750.159n & 750.535a).  TIE BAR WITH: SB 0812'11,2011-11-11 01:10:00.481000,2012-12-13 02:27:07.605000,bill,Transportation|Legal Issues|Crime
mi,2011-2012,upper,SB 818,Natural resources; shorelands; uniform beach safety warning system; require on certain beaches. Amends sec. 80198b of 1994 PA 451 (MCL 324.80198b).,2011-11-11 01:10:00.492000,2012-12-13 02:27:07.608000,bill,Environmental|State Agencies|Animal Rights and Wildlife Issues
mi,2011-2012,upper,SB 819,"Environmental protection; air pollution; idling of certain vehicles; restrict. Amends secs. 605, 675d, 742, 907 & 909 of 1949 PA 300 (MCL 257.605 et seq.) & adds sec. 674b.",2011-11-11 01:10:00.504000,2012-12-13 02:27:07.612000,bill,Environmental|Transportation
mi,2011-2012,upper,SB 82,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of obtaining signature by fraud; revise. Amends sec. 16o, ch. XVII of 1927 PA 175 (MCL 777.16o).  TIE BAR WITH: SB 0083'11",2011-04-07 20:15:36.988000,2012-12-13 02:26:53.149000,bill,Crime
mi,2011-2012,upper,SB 820,Traffic control; civil infraction procedures; issuance of idling violation citations; authorize by parking bureau volunteers. Amends sec. 8395 of 1961 PA 236 (MCL 600.8395).  TIE BAR WITH: SB 0819'11,2011-11-11 01:10:00.540000,2012-12-13 02:27:07.615000,bill,Environmental|Transportation
mi,2011-2012,upper,SB 821,"Watercraft; other; boat liveries; require additional information on application for permit, revise definition of navigable water livery boat, and sunset land acquisition cap upon legislative adoption of strategic plan. Amends secs. 503, 44501, 44516, 44518, 44520a, 44522 & 80124 of 1994 PA 451 (MCL 324.503 et seq.).",2011-11-11 01:10:00.568000,2012-12-13 02:27:07.625000,bill,Environmental|Transportation|Animal Rights and Wildlife Issues
mi,2011-2012,upper,SB 822,Natural resources; funding; Michigan natural resources trust fund; modify allowable expenditures. Amends secs. 1902 & 1903 of 1994 PA 451 (MCL 324.1902 & 324.1903) & repeals sec. 1904 of 1994 PA 451 (MCL 324.1904).  TIE BAR WITH: SJR Q'11,2011-11-11 01:10:00.579000,2012-12-13 02:27:07.638000,bill,"Environmental|Budget, Spending, and Taxes"
mi,2011-2012,upper,SB 823,"Elections; other; general amendments; provide for. Amends secs. 22e, 32, 53, 55, 56, 93, 95, 96, 133, 135, 136, 163, 165, 166, 193, 195, 196, 198, 224, 226, 227, 254, 255, 257, 303, 322, 326, 349, 352, 354, 357, 381, 409b, 413, 413a, 426d, 433, 433a, 467b, 467c, 477, 480, 551, 624, 644e, 644f, 712, 737a & 973 of 1954 PA 116 (MCL 168.22e et seq.); adds secs. 483a, 932c & 932e & repeals secs. 343a, 474, 649 & 707 of 1954 PA 116 (MCL 168.343a et seq.).",2011-11-11 01:10:00.590000,2012-12-13 02:27:07.646000,bill,"Campaign Finance and Election Issues|State Agencies|Federal, State, and Local Relations"
mi,2011-2012,upper,SB 824,"Campaign finance; campaign practices; multisection revisions; provide for. Amends secs. 15, 32, 34, 36, 47 & 55 of 1976 PA 388 (MCL 169.215 et seq.).",2011-11-11 01:10:00.601000,2012-12-13 02:27:07.826000,bill,Campaign Finance and Election Issues|State Agencies
mi,2011-2012,upper,SB 825,"Criminal procedure; sentencing guidelines; sentencing guidelines for certain Michigan election law violations; enact. Amends sec. 11d, ch. XVII of 1927 PA 175 (MCL 777.11d).  TIE BAR WITH: SB 0823'11",2011-11-11 01:10:00.611000,2012-12-13 02:27:07.850000,bill,Crime
mi,2011-2012,upper,SB 826,Animals; dogs; transport of unlicensed dogs to animal control shelter or animal protection shelter; require. Amends sec. 17 of 1919 PA 339 (MCL 287.277).,2011-11-30 01:05:04.154000,2012-12-13 02:27:07.865000,bill,Animal Rights and Wildlife Issues
mi,2011-2012,upper,SB 827,School aid; payments; payment of deficit or obligations; require to be paid to the Michigan finance authority. Amends sec. 17a of 1979 PA 94 (MCL 388.1617a).  TIE BAR WITH: SB 0828'11,2011-11-30 01:05:04.166000,2012-12-13 02:27:07.868000,bill,Education
mi,2011-2012,upper,SB 828,School aid; payments; procedure for payment of deficit or obligations; modify for certain school districts. Amends sec. 1225 of 1976 PA 451 (MCL 380.1225).  TIE BAR WITH: SB 0827'11,2011-11-30 01:05:04.186000,2012-12-13 02:27:07.872000,bill,Education
