state,session,chamber,bill_id,date,action,actor,type
id,2011,upper,SCR 101,2011-02-09 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SCR 101,2011-02-10 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SCR 101,2011-02-11 00:00:00,Ref'd to Agric Aff,upper,other
id,2011,upper,SCR 101,2011-03-09 00:00:00,Rpt out - rec d/p - to 10th Ord,upper,committee:passed:favorable
id,2011,upper,SCR 101,2011-03-10 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - CorderTitle apvd - to House,upper,other
id,2011,upper,SCR 101,2011-03-11 00:00:00,House intro - 1st rdg - to Agric Aff,lower,bill:introduced|bill:reading:1|committee:referred
id,2011,upper,SCR 101,2011-03-17 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,upper,SCR 101,2011-03-18 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,upper,SCR 101,2011-04-07 00:00:00,3rd rdg - ADOPTED - voice voteFloor Sponsor - AndersonTitle apvd - to Senate,lower,bill:reading:3|bill:passed
id,2011,upper,SCR 101,2011-04-07 00:00:00,To enrol,upper,other
id,2011,upper,SCR 101,2011-04-07 00:00:00,Rpt enrol - Pres signed,upper,other
id,2011,upper,SCR 101,2011-04-07 00:00:00,Sp signed,upper,other
id,2011,upper,SCR 101,2011-04-07 00:00:00,To Secretary of State,upper,other
id,2011,upper,SCR 101,2011-04-07 00:00:00,Delivered to Secretary of State on 04/08,upper,other
id,2011,upper,SCR 102,2011-02-14 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SCR 102,2011-02-15 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SCR 102,2011-02-16 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - DavisTitle apvd - to House,upper,other
id,2011,upper,SCR 102,2011-02-17 00:00:00,House intro - 1st rdg - to St Aff,lower,bill:introduced|bill:reading:1|committee:referred
id,2011,upper,SCR 103,2011-02-14 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SCR 103,2011-02-15 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SCR 103,2011-02-16 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - CorderTitle apvd - to House,upper,other
id,2011,upper,SCR 103,2011-02-17 00:00:00,House intro - 1st rdg - to Agric Aff,lower,bill:introduced|bill:reading:1|committee:referred
id,2011,upper,SCR 103,2011-03-03 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,upper,SCR 103,2011-03-04 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,upper,SCR 103,2011-03-10 00:00:00,3rd rdg - ADOPTED - voice voteFloor Sponsor - LaceyTitle apvd - to Senate,lower,bill:reading:3|bill:passed
id,2011,upper,SCR 103,2011-03-11 00:00:00,To enrol,upper,other
id,2011,upper,SCR 103,2011-03-14 00:00:00,Rpt enrol - Pres signed,upper,other
id,2011,upper,SCR 103,2011-03-15 00:00:00,Sp signed,upper,other
id,2011,upper,SCR 103,2011-03-16 00:00:00,To Secretary of State,upper,other
id,2011,upper,SCR 103,2011-03-17 00:00:00,Delivered to Secretary of State on 03/16,upper,other
id,2011,upper,SCR 104,2011-02-17 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SCR 104,2011-02-18 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SCR 104,2011-02-21 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - NuxollTitle apvd - to House,upper,other
id,2011,upper,SCR 104,2011-02-22 00:00:00,House intro - 1st rdg - to St Aff,lower,bill:introduced|bill:reading:1|committee:referred
id,2011,upper,SCR 104,2011-03-11 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,upper,SCR 104,2011-03-14 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,upper,SCR 104,2011-04-06 00:00:00,3rd rdg - ADOPTED - voice voteFloor Sponsor - ShepherdTitle apvd - to Senate,lower,bill:reading:3|bill:passed
id,2011,upper,SCR 104,2011-04-07 00:00:00,To enrol,upper,other
id,2011,upper,SCR 104,2011-04-07 00:00:00,Rpt enrol - Pres signed,upper,other
id,2011,upper,SCR 104,2011-04-07 00:00:00,Sp signed,upper,other
id,2011,upper,SCR 104,2011-04-07 00:00:00,To Secretary of State,upper,other
id,2011,upper,SCR 104,2011-04-07 00:00:00,Delivered to Secretary of State on 04/08,upper,other
id,2011,upper,SCR 105,2011-02-17 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SCR 105,2011-02-18 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SCR 105,2011-02-21 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - McKenzieTitle apvd - to House,upper,other
id,2011,upper,SCR 105,2011-02-22 00:00:00,House intro - 1st rdg - to Res/Con,lower,bill:introduced|bill:reading:1|committee:referred
id,2011,upper,SCR 105,2011-03-10 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,upper,SCR 105,2011-03-11 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,upper,SCR 105,2011-04-06 00:00:00,"3rd rdg - ADOPTED - 62-5-3AYES -- Anderson, Andrus, Barbieri, Barrett, Bateman, Bayer, Bedke, Bell, Black, Block, Bolz, Boyle, Burgoyne, Chadderdon(Chadderdon), Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs(Wheeler), Guthrie, Hagedorn, Hart, Hartgen, Harwood, Henderson, Higgins, Jaquet, Lacey, Loertscher, Luker, Marriott, McGeachin, McMillan, Moyle, Nesset, Nielsen, Palmer, Patrick, Pence, Perry, Raybould, Roberts, Rusche, Schaefer, Shepherd, Shirley, Simpson, Sims, Smith(30), Smith(24), Stevenson, Takasugi(Batt), Thayn, Thompson, Trail, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- Buckner-Webb(McCoy), Chew, Killen, King, RingoAbsent and excused -- Bilbao, Lake, NoniniFloor Sponsor - EskridgeTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,upper,SCR 105,2011-04-07 00:00:00,To enrol,upper,other
id,2011,upper,SCR 105,2011-04-07 00:00:00,Rpt enrol - Pres signed,upper,other
id,2011,upper,SCR 105,2011-04-07 00:00:00,Sp signed,upper,other
id,2011,upper,SCR 105,2011-04-07 00:00:00,To Secretary of State,upper,other
id,2011,upper,SCR 105,2011-04-07 00:00:00,Delivered to Secretary of State on 04/08,upper,other
id,2011,upper,SCR 106,2011-02-22 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SCR 106,2011-02-23 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SCR 106,2011-02-25 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - NuxollTitle apvd - to House,upper,other
id,2011,upper,SCR 106,2011-02-28 00:00:00,House intro - 1st rdg - to St Aff,lower,bill:introduced|bill:reading:1|committee:referred
id,2011,upper,SCR 106,2011-03-15 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,upper,SCR 106,2011-03-16 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,upper,SCR 106,2011-04-07 00:00:00,3rd rdg - ADOPTED - voice voteFloor Sponsor - HendersonTitle apvd - to Senate,lower,bill:reading:3|bill:passed
id,2011,upper,SCR 106,2011-04-07 00:00:00,To enrol,upper,other
id,2011,upper,SCR 106,2011-04-07 00:00:00,Rpt enrol - Pres signed,upper,other
id,2011,upper,SCR 106,2011-04-07 00:00:00,Sp signed,upper,other
id,2011,upper,SCR 106,2011-04-07 00:00:00,To Secretary of State,upper,other
id,2011,upper,SCR 106,2011-04-07 00:00:00,Delivered to Secretary of State on 04/08,upper,other
id,2011,upper,SCR 107,2011-02-24 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SCR 107,2011-02-25 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SCR 107,2011-02-28 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - McKenzieTitle apvd - to House,upper,other
id,2011,upper,SCR 107,2011-03-01 00:00:00,House intro - 1st rdg - to St Aff,lower,bill:introduced|bill:reading:1|committee:referred
id,2011,upper,SCR 107,2011-04-06 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,upper,SCR 107,2011-04-07 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,upper,SCR 107,2011-04-07 00:00:00,"Rls susp - ADOPTED - 65-1-4AYES -- Anderson, Andrus, Barbieri, Barrett, Bateman, Bayer, Bedke, Bell, Bilbao, Block, Bolz, Buckner-Webb(McCoy), Burgoyne, Chadderdon(Chadderdon), Chew, Collins, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs(Wheeler), Guthrie, Hagedorn, Hart, Hartgen, Harwood, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, Loertscher, Luker, Marriott, McGeachin, McMillan, Moyle, Nesset, Nielsen, Nonini, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Rusche, Schaefer, Shirley, Simpson, Sims, Smith(30), Stevenson, Takasugi(Batt), Thayn, Thompson, Trail, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- CraneAbsent and excused -- Black, Boyle, Shepherd, Smith(24)Floor Sponsor - McGeachinTitle apvd - to Senate",lower,bill:passed
id,2011,upper,SCR 107,2011-04-07 00:00:00,To enrol,upper,other
id,2011,upper,SCR 107,2011-04-07 00:00:00,Rpt enrol - Pres signed,upper,other
id,2011,upper,SCR 107,2011-04-07 00:00:00,Sp signed,upper,other
id,2011,upper,SCR 107,2011-04-07 00:00:00,To Secretary of State,upper,other
id,2011,upper,SCR 107,2011-04-07 00:00:00,Delivered to Secretary of State on 04/08,upper,other
id,2011,upper,SCR 108,2011-03-01 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SCR 108,2011-03-02 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SCR 108,2011-03-04 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - McKenzieTitle apvd - to House,upper,other
id,2011,upper,SCR 108,2011-03-07 00:00:00,House intro - 1st rdg - to St Aff,lower,bill:introduced|bill:reading:1|committee:referred
id,2011,upper,SCR 108,2011-03-16 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,upper,SCR 108,2011-03-17 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,upper,SCR 108,2011-04-07 00:00:00,"3rd rdg - ADOPTED - 67-0-3AYES -- Anderson, Andrus, Barbieri, Barrett, Bateman, Bayer, Bedke, Bell, Bilbao, Black, Block, Bolz, Boyle, Buckner-Webb(McCoy), Burgoyne, Chadderdon(Chadderdon), Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Gibbs(Wheeler), Guthrie, Hagedorn, Hart, Hartgen, Harwood, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, Loertscher, Luker, Marriott, McGeachin, McMillan, Moyle, Nesset, Nielsen, Nonini, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Rusche, Schaefer, Shepherd, Shirley, Simpson, Sims, Smith(30), Stevenson, Takasugi(Batt), Thayn, Thompson, Trail, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- NoneAbsent and excused -- Eskridge, Roberts, Smith(24)Floor Sponsor - BilbaoTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2011,upper,SCR 108,2011-04-07 00:00:00,To enrol,upper,other
id,2011,upper,SCR 108,2011-04-07 00:00:00,Rpt enrol - Pres signed,upper,other
id,2011,upper,SCR 108,2011-04-07 00:00:00,Sp signed,upper,other
id,2011,upper,SCR 108,2011-04-07 00:00:00,To Secretary of State,upper,other
id,2011,upper,SCR 108,2011-04-07 00:00:00,Delivered to Secretary of State on 04/08,upper,other
id,2011,upper,SCR 109,2011-03-24 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SCR 109,2011-03-25 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SCR 109,2011-03-28 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - WinderTitle apvd - to House,upper,other
id,2011,upper,SCR 109,2011-03-29 00:00:00,House intro - 1st rdg - to Transp,lower,bill:introduced|bill:reading:1|committee:referred
id,2011,upper,SCR 109,2011-04-05 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,upper,SCR 109,2011-04-06 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,upper,SCR 109,2011-04-06 00:00:00,Rls susp - ADOPTED - voice voteFloor Sponsor - HagedornTitle apvd - to Senate,lower,bill:passed
id,2011,upper,SCR 109,2011-04-07 00:00:00,To enrol,upper,other
id,2011,upper,SCR 109,2011-04-07 00:00:00,Rpt enrol - Pres signed,upper,other
id,2011,upper,SCR 109,2011-04-07 00:00:00,Sp signed,upper,other
id,2011,upper,SCR 109,2011-04-07 00:00:00,To Secretary of State,upper,other
id,2011,upper,SCR 109,2011-04-07 00:00:00,Delivered to Secretary of State on 04/08,upper,other
id,2011,upper,SJM 101,2011-02-14 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SJM 101,2011-02-15 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SJM 101,2011-02-16 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - KeoughTitle apvd - to House,upper,other
id,2011,upper,SJM 101,2011-02-17 00:00:00,House intro - 1st rdg - to Res/Con,lower,bill:introduced|bill:reading:1|committee:referred
id,2011,upper,SJM 101,2011-03-02 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,upper,SJM 101,2011-03-03 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,upper,SJM 101,2011-03-04 00:00:00,3rd rdg - ADOPTED - voice voteFloor Sponsor - EskridgeTitle apvd - to Senate,lower,bill:reading:3|bill:passed
id,2011,upper,SJM 101,2011-03-07 00:00:00,To enrol,upper,other
id,2011,upper,SJM 101,2011-03-08 00:00:00,Rpt enrol - Pres signed,upper,other
id,2011,upper,SJM 101,2011-03-09 00:00:00,Sp signed,upper,other
id,2011,upper,SJM 101,2011-03-10 00:00:00,To Secretary of State,upper,other
id,2011,upper,SJM 101,2011-03-11 00:00:00,Delivered to Secretary of State on 03/10,upper,other
id,2011,upper,SJM 102,2011-02-18 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SJM 102,2011-02-21 00:00:00,Rpt prt - to St Aff,upper,committee:referred
id,2011,upper,SJM 102,2011-02-28 00:00:00,Rpt out - rec d/p - to 10th Ord,upper,committee:passed:favorable
id,2011,upper,SJM 102,2011-03-02 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - McKenzieTitle apvd - to House,upper,other
id,2011,upper,SJM 102,2011-03-03 00:00:00,House intro - 1st rdg - to St Aff,lower,bill:introduced|bill:reading:1|committee:referred
id,2011,upper,SJM 102,2011-03-07 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2011,upper,SJM 102,2011-03-08 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2011,upper,SJR 101,2011-02-10 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SJR 101,2011-02-11 00:00:00,Rpt prt - to St Aff,upper,committee:referred
id,2011,upper,SP 101,2011-02-11 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SP 101,2011-02-14 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SP 101,2011-02-15 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - BockTitle apvd - Filed in Office of Secretary of Senate,upper,other
id,2011,upper,SP 102,2011-03-21 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SP 102,2011-03-22 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SP 102,2011-03-23 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - McGeeTitle apvd - Filed in Office of Secretary of Senate,upper,other
id,2011,upper,SP 103,2011-03-25 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SP 103,2011-03-28 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SP 103,2011-03-29 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - GoeddeTitle apvd - Filed in Office of Secretary of Senate,upper,other
id,2011,upper,SP 104,2011-04-01 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SP 104,2011-04-04 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SP 104,2011-04-05 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - HeiderTitle apvd - Filed in Office of Secretary of Senate,upper,other
id,2011,upper,SR 101,2011-02-14 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SR 101,2011-02-15 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SR 101,2011-02-16 00:00:00,"10th Ord - ADOPTED - 35-0-0AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Broadsword, Cameron, Corder, Darrington, Davis, Fulcher, Goedde, Hammond, Heider, Hill, Keough, LeFavour, Lodge, Malepeai, McGee, McKague, McKenzie, Mortimer, Nuxoll, Pearce, Schmidt, Siddoway, Smyser, Stegner, Stennett, Tippets, Toryanski, Vick, Werk, WinderNAYS -- NoneAbsent and excused -- NoneFloor Sponsor - DarringtonTitle apvd - Filed in Office of Secretary of Senate",upper,other
id,2011,upper,SR 102,2011-03-17 00:00:00,Senate intro - 1st rdg - to printing,upper,bill:introduced|bill:reading:1
id,2011,upper,SR 102,2011-03-18 00:00:00,Rpt prt - to 10th Ord,upper,other
id,2011,upper,SR 102,2011-03-21 00:00:00,10th Ord - ADOPTED - voice voteFloor Sponsor - McKenzieTitle apvd - Filed in Office of Secretary of Senate,upper,other
id,2012,lower,H 354,2012-01-10 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2012,lower,H 354,2012-01-11 00:00:00,Rpt prt - to Rev/Tax,lower,committee:referred
id,2012,lower,H 355,2012-01-12 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2012,lower,H 355,2012-01-13 00:00:00,Rpt prt - to 2nd rdg,lower,other
id,2012,lower,H 355,2012-01-16 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2012,lower,H 355,2012-01-17 00:00:00,"3rd rdg - PASSED - 69-0-1AYES -- Anderson, Andrus, Barbieri, Barrett, Bateman, Batt, Bayer, Bedke, Bell, Bilbao, Black, Block, Bolz, Boyle, Buckner-Webb, Burgoyne, Chadderdon, Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs, Guthrie, Hagedorn, Hart, Hartgen, Harwood, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, Loertscher, Luker, Marriott, McGeachin, McMillan, Moyle, Nesset, Nielsen, Nonini, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Rusche, Schaefer, Shepherd, Shirley, Simpson, Sims, Smith(30), Smith(24), Stevenson, Thayn, Thompson, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- NoneAbsent and excused -- TrailFloor Sponsor - Wood(35)Title apvd - to Senate",lower,bill:reading:3|bill:passed
id,2012,lower,H 355,2012-01-18 00:00:00,Senate intro - 1st rdg - to Loc Gov,upper,bill:introduced|bill:reading:1|committee:referred
id,2012,lower,H 355,2012-01-25 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2012,lower,H 355,2012-01-26 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2012,lower,H 355,2012-01-27 00:00:00,"3rd rdg - PASSED - 32-0-3AYES -- Andreason, Bair, Bock, Broadsword, Cameron, Corder, Darrington, Davis, Fulcher, Goedde, Hammond, Heider, Hill, Johnson, Keough, LeFavour, Lodge, Malepeai, McGee, Malloy(McKague), McKenzie, Mortimer, Nuxoll, Pearce, Schmidt, Smyser, Stennett, Tippets, Toryanski, Vick, Werk, WinderNAYS -- NoneAbsent and excused -- Bilyeu, Brackett, SiddowayFloor Sponsor - HammondTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2012,lower,H 355,2012-01-30 00:00:00,To enrol,lower,other
id,2012,lower,H 355,2012-01-31 00:00:00,Rpt enrol - Sp signed,lower,other
id,2012,lower,H 355,2012-02-01 00:00:00,Pres signed,lower,other
id,2012,lower,H 355,2012-02-02 00:00:00,To Governor,lower,governor:received
id,2012,lower,H 355,2012-02-03 00:00:00,Rpt delivered to Governor on 02/02,lower,other
id,2012,lower,H 355,2012-02-06 00:00:00,Governor signedSession Law Chapter 2Effective: 01/01/12,lower,governor:signed
id,2012,lower,H 356,2012-01-12 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2012,lower,H 356,2012-01-13 00:00:00,Rpt prt - to Rev/Tax,lower,committee:referred
id,2012,lower,H 356,2012-01-18 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2012,lower,H 356,2012-01-19 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2012,lower,H 356,2012-01-23 00:00:00,"3rd rdg - PASSED - 68-0-2AYES -- Anderson, Andrus, Barbieri, Barrett, Bateman, Batt, Bayer, Bedke, Bell, Bilbao, Black, Block, Bolz, Boyle, Buckner-Webb, Burgoyne, Chadderdon, Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs, Guthrie, Hagedorn(Tucker), Hart, Hartgen, Harwood, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, Loertscher, Luker, Marriott, McGeachin, McMillan, Moyle, Nesset, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Rusche, Schaefer, Shepherd, Shirley, Simpson, Sims, Smith(30), Smith(24), Stevenson, Thayn, Thompson, Trail, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- NoneAbsent and excused -- Nielsen, NoniniFloor Sponsor - CollinsTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2012,lower,H 356,2012-01-24 00:00:00,Senate intro - 1st rdg - to Loc Gov,upper,bill:introduced|bill:reading:1|committee:referred
id,2012,lower,H 356,2012-01-27 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2012,lower,H 356,2012-01-30 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2012,lower,H 356,2012-02-01 00:00:00,"3rd rdg - PASSED - 34-0-1AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Broadsword, Cameron, Corder, Darrington, Davis, Fulcher, Goedde, Hammond, Heider, Hill, Johnson, Keough, LeFavour, Lodge, Malepeai, McGee, Malloy(McKague), McKenzie, Mortimer, Nuxoll, Pearce, Schmidt, Siddoway, Smyser, Stennett, Tippets, Toryanski, Vick, WerkNAYS -- NoneAbsent and excused -- WinderFloor Sponsor - JohnsonTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2012,lower,H 356,2012-02-02 00:00:00,To enrol,lower,other
id,2012,lower,H 356,2012-02-03 00:00:00,Rpt enrol - Sp signed,lower,other
id,2012,lower,H 356,2012-02-06 00:00:00,Pres signed,lower,other
id,2012,lower,H 356,2012-02-07 00:00:00,To Governor,lower,governor:received
id,2012,lower,H 356,2012-02-08 00:00:00,Rpt delivered to Governor on 02/07,lower,other
id,2012,lower,H 356,2012-02-08 00:00:00,Governor signedSession Law Chapter 4Effective: 07/01/12,lower,governor:signed
id,2012,lower,H 357,2012-01-12 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2012,lower,H 357,2012-01-13 00:00:00,Rpt prt - to Rev/Tax,lower,committee:referred
id,2012,lower,H 357,2012-01-18 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2012,lower,H 357,2012-01-19 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
id,2012,lower,H 357,2012-01-23 00:00:00,"3rd rdg - PASSED - 68-0-2AYES -- Anderson, Andrus, Barbieri, Barrett, Bateman, Batt, Bayer, Bedke, Bell, Bilbao, Black, Block, Bolz, Boyle, Buckner-Webb, Burgoyne, Chadderdon, Chew, Collins, Crane, Cronin, DeMordaunt, Ellsworth, Eskridge, Gibbs, Guthrie, Hagedorn(Tucker), Hart, Hartgen, Harwood, Henderson, Higgins, Jaquet, Killen, King, Lacey, Lake, Loertscher, Luker, Marriott, McGeachin, McMillan, Moyle, Nesset, Palmer, Patrick, Pence, Perry, Raybould, Ringo, Roberts, Rusche, Schaefer, Shepherd, Shirley, Simpson, Sims, Smith(30), Smith(24), Stevenson, Thayn, Thompson, Trail, Vander Woude, Wills, Wood(27), Wood(35), Mr. SpeakerNAYS -- NoneAbsent and excused -- Nielsen, NoniniFloor Sponsor - RuscheTitle apvd - to Senate",lower,bill:reading:3|bill:passed
id,2012,lower,H 357,2012-01-24 00:00:00,Senate intro - 1st rdg - to Loc Gov,upper,bill:introduced|bill:reading:1|committee:referred
id,2012,lower,H 357,2012-02-01 00:00:00,Rpt out - rec d/p - to 2nd rdg,upper,committee:passed:favorable
id,2012,lower,H 357,2012-02-02 00:00:00,2nd rdg - to 3rd rdg,upper,bill:reading:3
id,2012,lower,H 357,2012-02-03 00:00:00,"3rd rdg - PASSED - 32-0-3AYES -- Andreason, Bair, Bilyeu, Bock, Brackett, Broadsword, Cameron, Corder, Darrington, Fulcher, Goedde, Hammond, Hill, Johnson, Keough, LeFavour, Lodge, Malepeai, McGee, Malloy(McKague), McKenzie, Mortimer, Nuxoll, Pearce, Schmidt, Siddoway, Smyser, Stennett, Tippets, Toryanski, Vick, WinderNAYS -- NoneAbsent and excused -- Davis, Heider, WerkFloor Sponsor - HammondTitle apvd - to House",upper,bill:reading:3|bill:passed
id,2012,lower,H 357,2012-02-06 00:00:00,To enrol,lower,other
id,2012,lower,H 357,2012-02-07 00:00:00,Rpt enrol - Sp signed,lower,other
id,2012,lower,H 357,2012-02-08 00:00:00,Pres signed,lower,other
id,2012,lower,H 357,2012-02-09 00:00:00,To Governor,lower,governor:received
id,2012,lower,H 357,2012-02-10 00:00:00,Rpt delivered to Governor on 02/09,lower,other
id,2012,lower,H 357,2012-02-13 00:00:00,Governor signedSession Law Chapter 9Effective: 01/01/12,lower,governor:signed
id,2012,lower,H 358,2012-01-12 00:00:00,House intro - 1st rdg - to printing,lower,bill:introduced|bill:reading:1
id,2012,lower,H 358,2012-01-13 00:00:00,Rpt prt - to Rev/Tax,lower,committee:referred
id,2012,lower,H 358,2012-01-18 00:00:00,Rpt out - rec d/p - to 2nd rdg,lower,committee:passed:favorable
id,2012,lower,H 358,2012-01-19 00:00:00,2nd rdg - to 3rd rdg,lower,bill:reading:3
