TXL000353,Vicki Truitt,Vicki,,Truitt,,,False,tx,,,,c46fc7983d7f4316866c593955d58982,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4650.jpg,2010-06-19 03:51:42.634000,2013-01-09 00:29:36.945000
TXL000357,Marc Veasey,Marc,,Veasey,,,False,tx,,,,d4ead0193f4740948eeb7929754ee609,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4725.jpg,2010-06-19 03:51:42.647000,2013-01-09 00:29:36.946000
TXL000361,Randy Weber,Randy,,Weber,,,False,tx,,,,9ece740b0e7a4bb0ae7150709e3a58ab,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4950.jpg,2010-06-19 03:51:42.671000,2013-01-09 00:29:36.947000
TXL000362,Beverly Woolley,Beverly,,Woolley,,,False,tx,,,,5fbba130246f40efb86759ff0a0e3ace,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A5005.jpg,2010-06-19 03:51:42.674000,2013-01-09 00:29:36.948000
TXL000368,Jose Aliseda,Jose,,Aliseda,,,False,tx,,,,4f3a733fe4364cfd94bc5013bd6cb5a0,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2055.jpg,2011-01-14 22:24:08.380000,2013-01-09 00:29:36.949000
TXL000370,Rodney Anderson,Rodney,,Anderson,,,False,tx,,,,bdd473b540274af38046b19a727dc1d1,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2215.jpg,2011-01-14 22:24:08.381000,2013-01-09 00:29:36.950000
TXL000372,Marva Beck,Marva,,Beck,,,False,tx,,,,cdd107e3fae343fa982cc6043a60bace,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2085.jpg,2011-01-14 22:24:08.381000,2013-01-09 00:29:36.951000
TXL000375,Erwin Cain,Erwin,,Cain,,,False,tx,,,,6ba4444ea6e84da3bf19f6cd3d5a588d,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2015.jpg,2011-01-14 22:24:08.383000,2013-01-09 00:29:36.954000
TXL000380,John Garza,John,,Garza,,,False,tx,,,,d7b036421e054d10975c56b8573fe9c6,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2235.jpg,2011-01-14 22:24:08.386000,2013-01-09 00:29:36.955000
TXL000388,Jim Landtroop,Jim,,Landtroop,,,False,tx,,,,ceb39525f83742419227f2c11b28ad84,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2175.jpg,2011-01-14 22:24:08.390000,2013-01-09 00:29:36.956000
