ARL000090,Betty Overbey,Betty,,Overbey,,,True,ar,lower,69,Democratic,8c953643c8f74c5a9f0e75c3d3549c75,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Overbey_b.jpg,2011-05-31 16:27:50.685000,2013-03-01 01:23:13.566000
ARL000180,Charlene Fite,Charlene,,Fite,,,True,ar,lower,80,Republican,18a8b447a06d4193b9d35105550402b6,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Fite.jpg,2013-01-10 00:09:03.687000,2013-03-01 01:23:13.018000
ARL000150,Ken Bragg,Ken,,Bragg,,,True,ar,lower,15,Republican,5206bdfc3c954bb5b496a03610f3ad5f,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Bragg.jpg,2013-01-10 00:09:03.400000,2013-03-01 01:23:13.455000
ARL000177,Joe Farrer,Joe,,Farrer,,,True,ar,lower,44,Republican,3a93a037661047c7a5d05e5e3e526cda,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Farrer.jpg,2013-01-10 00:09:03.659000,2013-03-01 01:23:13.326000
ARL000124,Bruce Westerman,Bruce,,Westerman,,,True,ar,lower,22,Republican,8436fd7ecb074f93b71d06a219f73572,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Westerman.jpg,2011-05-31 16:27:50.818000,2013-03-01 01:23:13.560000
ARL000047,Justin T. Harris,Justin T.,,Harris,,,True,ar,lower,81,Republican,0f77e8176f5443f586d9b955d04d2b0c,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Harris.jpg,2011-05-31 16:27:50.412000,2013-03-01 01:23:13.189000
ARL000143,Bob Ballinger,Bob,,Ballinger,,,True,ar,lower,97,Republican,be55fc5f95b942d59fa842942be74ebc,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Ballinger.jpg,2013-01-10 00:09:03.284000,2013-03-01 01:23:13.020000
ARL000234,Chris Richey,Chris,,Richey,,,True,ar,lower,12,Democratic,386993394d0947d1895985be81550414,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Richey.jpg,2013-01-10 00:09:04.555000,2013-03-01 01:23:13.572000
ARL000172,Dan M. Douglas,Dan M.,,Douglas,,,True,ar,lower,91,Republican,95d3bddc40534ef198943e1d3daa5ca3,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Douglas_d.jpg,2013-01-10 00:09:03.619000,2013-03-01 01:23:13.333000
ARL000214,Mark Lowery,Mark,,Lowery,,,True,ar,lower,39,Republican,6d72601c912a49c79c7900a1dfbcb587,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Lowery.jpg,2013-01-10 00:09:04.301000,2013-03-01 01:23:12.712000
ARL000141,John Baine,John,,Baine,,,True,ar,lower,7,Democratic,71e9cdd9f4fe48b88d93e6f75e2daa8f,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Baine.jpg,2013-01-10 00:09:03.270000,2013-03-01 01:23:13.022000
ARL000192,Mike Holcomb,Mike,,Holcomb,,,True,ar,lower,10,Democratic,bec35ef55d52411e8f9caf3c22a71fb8,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Holcomb.jpg,2013-01-10 00:09:04.052000,2013-03-01 01:23:13.312000
ARL000183,Bill Gossage,Bill,,Gossage,,,True,ar,lower,82,Republican,0c4c594f8d36460e80bc8205bd9c4018,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Gossage.jpg,2013-01-10 00:09:03.716000,2013-03-01 01:23:13.459000
ARL000170,Jim Dotson,Jim,,Dotson,,,True,ar,lower,93,Republican,ed79fa4c1596454782b700ecc0f44793,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Dotson.jpg,2013-01-10 00:09:03.544000,2013-03-01 01:23:13.574000
ARL000201,Joe Jett,Joe,,Jett,,,True,ar,lower,56,Democratic,28cf06d1e51a4121b8ee7e9cf20f7f15,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Jett.jpg,2013-01-10 00:09:04.117000,2013-03-01 01:23:13.416000
ARL000249,David Whitaker,David,,Whitaker,,,True,ar,lower,85,Democratic,5f00ff3cb9ea4c3aac588ab9b6c32783,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Whitaker_d.jpg,2013-01-10 00:09:04.807000,2013-03-01 01:23:13.320000
