state,session,chamber,bill_id,date,action,actor,type
dc,19,upper,B 19-0399,2011-07-26 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0399,2011-08-03 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0399,2011-08-03 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0399,2011-08-05 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0400,2011-07-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0400,2011-07-12 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0400,2011-07-26 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0400,2011-08-09 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0400,2011-08-09 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0400,2011-08-09 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0401,2011-07-08 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0402,2011-07-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0402,2011-07-12 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0402,2011-07-26 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0402,2011-08-09 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0402,2011-08-09 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0402,2011-08-09 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0403,2011-07-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0403,2011-07-12 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0404,2011-07-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0404,2011-07-12 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0404,2011-07-19 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0404,2011-08-01 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0404,2011-08-01 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0404,2011-08-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0405,2011-07-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0405,2011-07-12 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0405,2011-09-20 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0405,2011-09-29 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0405,2011-10-11 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0405,2011-10-11 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0405,2011-10-12 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0405,2011-10-19 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0406,2011-07-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0406,2011-07-12 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0406,2011-07-19 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0406,2011-07-28 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0406,2011-07-28 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0406,2011-07-29 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0407,2011-07-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0407,2011-07-12 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0407,2011-07-19 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0407,2011-08-02 00:00:00,Vetoed by Mayor,mayor,governor:vetoed
dc,19,upper,B 19-0408,2011-07-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0408,2011-07-12 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0408,2011-09-20 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0408,2011-09-30 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0408,2011-10-11 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0408,2011-10-11 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0408,2011-10-12 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0408,2011-10-19 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0409,2011-07-12 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0409,2011-07-12 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0409,2011-07-26 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0409,2011-08-09 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0409,2011-08-09 00:00:00,Returned by Mayor,mayor,other
