state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
al,2012rs,upper,SB 562,ALV00003279,upper,Motion to Read a Third Time and Pass adopted Roll Call 1228,2012-05-09 00:00:00,other,28,0,7
al,2012rs,upper,SB 563,ALV00003280,lower,Motion to Read a Third Time and Pass adopted Roll Call 1402,2012-05-09 00:00:00,other,24,0,81
al,2012rs,upper,SB 564,ALV00003281,lower,Motion to Read a Third Time and Pass adopted Roll Call 1404,2012-05-09 00:00:00,other,25,0,80
al,2012rs,upper,SB 568,ALV00003282,upper,Motion to Read a Third Time and Pass adopted Roll Call 1232,2012-05-09 00:00:00,other,26,0,9
al,2012rs,upper,SB 573,ALV00003283,upper,Motion to Read a Third Time and Pass adopted Roll Call 1212,2012-05-08 00:00:00,other,20,0,15
al,2012rs,upper,SB 574,ALV00003284,upper,Motion to Read a Third Time and Pass adopted Roll Call 1214,2012-05-08 00:00:00,other,16,0,19
al,2012rs,upper,SB 574,ALV00003285,upper,Smitherman motion to Adopt adopted Roll Call 1213,2012-05-08 00:00:00,other,16,0,19
al,2012rs,upper,SB 577,ALV00003286,upper,Motion to Read a Third Time and Pass adopted Roll Call 1234,2012-05-09 00:00:00,other,25,0,10
al,2012rs,upper,SB 581,ALV00003287,upper,Motion to Read a Third Time and Pass adopted Roll Call 1236,2012-05-09 00:00:00,other,25,0,10
al,2012rs,lower,HJR 363,ALV00003288,lower,"Wren motion to Read a Third Time, Veto to the Contrary Not Withstanding adopted Roll Call 1425",2012-05-09 00:00:00,other,75,1,29
al,2012rs,lower,HB 223,ALV00003289,lower,Motion to Adopt adopted Roll Call 1438,2012-05-09 00:00:00,other,90,0,15
al,2012rs,lower,HB 223,ALV00003290,lower,Motion to Adopt adopted Roll Call 1439,2012-05-09 00:00:00,other,97,0,8
al,2012rs,lower,HB 223,ALV00003291,lower,Motion to Adopt adopted Roll Call 1440,2012-05-09 00:00:00,other,89,3,13
al,2012rs,lower,HB 223,ALV00003292,lower,Motion to Read a Third Time and Pass adopted Roll Call 1441,2012-05-09 00:00:00,other,92,1,12
al,2012rs,lower,HB 223,ALV00003293,lower,Motion to Read a Third Time and Pass adopted Roll Call 1442,2012-05-09 00:00:00,other,93,4,8
al,2012rs,lower,HB 239,ALV00003294,upper,Motion to Read a Third Time and Pass adopted Roll Call 1210,2012-05-08 00:00:00,other,20,0,15
al,2012rs,lower,HB 257,ALV00003295,lower,Ison motion to Concur In and Adopt adopted Roll Call 1422,2012-05-09 00:00:00,other,96,0,9
al,2012rs,lower,HB 307,ALV00003296,lower,Johnson (R) motion to Nonconcur adopted Roll Call 1446,2012-05-09 00:00:00,other,88,1,16
al,2012rs,lower,HB 307,ALV00003297,lower,"Johnson (R) motion to Read a Third Time, Objection to the Contrary Notwithstanding adopted Roll Call 1447",2012-05-09 00:00:00,other,75,0,30
al,2012rs,lower,HB 360,ALV00003298,lower,Davis motion to Table adopted Roll Call 1373,2012-05-08 00:00:00,other,77,15,13
al,2012rs,lower,HB 360,ALV00003299,lower,Davis motion to Non Concur adopted Roll Call 1374,2012-05-08 00:00:00,other,80,17,8
al,2012rs,lower,HB 360,ALV00003300,lower,"Davis motion to Read a Third Time, Objection to the Contrary Not Withstanding adopted Roll Call 1375",2012-05-08 00:00:00,other,71,21,13
al,2012rs,lower,HB 400,ALV00003301,upper,"Marsh motion to Accede adopted Roll Call 1208 P&PO appoints Ward, Blackwell and Bedford",2012-05-08 00:00:00,other,33,0,2
al,2012rs,lower,HB 400,ALV00003302,lower,DeMarco motion to Concur In and Adopt adopted Roll Call 1436,2012-05-09 00:00:00,other,90,1,14
al,2012rs,lower,HB 404,ALV00003303,upper,Motion to Read a Third Time and Pass adopted Roll Call 1256,2012-05-09 00:00:00,other,24,0,11
al,2012rs,lower,HB 474,ALV00003304,upper,Motion to Read a Third Time and Pass adopted Roll Call 1258,2012-05-09 00:00:00,other,24,0,11
al,2012rs,lower,HB 496,ALV00003305,upper,Motion to Read a Third Time and Pass adopted Roll Call 1238,2012-05-09 00:00:00,other,24,0,11
al,2012rs,lower,HB 543,ALV00003306,lower,Clouse motion to Concur In and Adopt adopted Roll Call 1421,2012-05-09 00:00:00,other,89,0,16
al,2012rs,lower,HB 544,ALV00003307,lower,Clouse motion to Concur In and Adopt adopted Roll Call 1424,2012-05-09 00:00:00,other,92,0,13
al,2012rs,lower,HB 552,ALV00003308,upper,Motion to Read a Third Time and Pass adopted Roll Call 1254,2012-05-09 00:00:00,other,24,0,11
al,2012rs,lower,HB 588,ALV00003309,lower,Collins motion to Concur In and Adopt adopted Roll Call 1423,2012-05-09 00:00:00,other,96,0,9
al,2012rs,lower,HB 593,ALV00003310,upper,Motion to Read a Third Time and Pass adopted Roll Call 1240,2012-05-09 00:00:00,other,24,0,11
al,2012rs,lower,HB 613,ALV00003311,upper,Motion to Read a Third Time and Pass adopted Roll Call 1260,2012-05-09 00:00:00,other,24,0,11
al,2012rs,lower,HB 617,ALV00003312,upper,Motion to Read a Third Time and Pass adopted Roll Call 1242,2012-05-09 00:00:00,other,24,0,11
al,2012rs,lower,HB 636,ALV00003313,upper,Motion to Read a Third Time and Pass adopted Roll Call 1244,2012-05-09 00:00:00,other,24,0,11
al,2012rs,lower,HB 658,ALV00003314,upper,Beasley motion to Adopt lost Roll Call 1223,2012-05-09 00:00:00,other,14,20,1
