leg_id,type,term,district,chamber,state,party,committee_id,committee,subcommittee,start_date,end_date
IAL000294,committee member,2013-2014,,lower,ia,,IAC000001,Agriculture,,,
IAL000294,committee member,2013-2014,,lower,ia,,IAC000012,Education,,,
IAL000294,committee member,2013-2014,,lower,ia,,IAC000006,Natural Resources,,,
IAL000294,committee member,2013-2014,,lower,ia,,IAC000024,Appropriations,Agriculture and Natural Resources,,
IAL000308,member,2013-2014,44,lower,ia,Republican,,,,,
IAL000308,committee member,2013-2014,,lower,ia,,IAC000017,Commerce,,,
IAL000308,committee member,2013-2014,,lower,ia,,IAC000060,Economic Growth,,,
IAL000308,committee member,2013-2014,,lower,ia,,IAC000002,Environmental Protection,,,
IAL000308,committee member,2013-2014,,lower,ia,,IAC000019,Human Resources,,,
IAL000308,committee member,2013-2014,,lower,ia,,IAC000021,Appropriations,Education,,
IAL000149,member,2013-2014,98,lower,ia,Democratic,,,,,
IAL000149,committee member,2013-2014,,lower,ia,,IAC000013,Judiciary,,,
IAL000149,committee member,2013-2014,,lower,ia,,IAC000003,Public Safety,,,
IAL000149,committee member,2013-2014,,lower,ia,,IAC000007,Transportation,,,
IAL000149,member,2011-2012,26,lower,ia,Democratic,,,,,
IAL000149,committee member,2011-2012,,lower,ia,,IAC000019,Human Resources,,,
IAL000149,committee member,2011-2012,,lower,ia,,IAC000013,Judiciary,,,
IAL000149,committee member,2011-2012,,lower,ia,,IAC000003,Public Safety,,,
IAL000149,committee member,2011-2012,,lower,ia,,IAC000007,Transportation,,,
IAL000149,committee member,2011-2012,,lower,ia,,IAC000026,Appropriations,Justice System,,
IAL000149,committee member,2011-2012,,lower,ia,,IAC000058,Iowa Commission on Interstate Cooperation,,,
IAL000149,committee member,2011-2012,,lower,ia,,,Judiciary,,,
IAL000051,member,2013-2014,35,lower,ia,Democratic,,,,,
IAL000051,committee member,2013-2014,,lower,ia,,IAC000011,Administration and Rules,,,
IAL000051,committee member,2013-2014,,lower,ia,,IAC000012,Education,,,
IAL000051,committee member,2013-2014,,lower,ia,,IAC000019,Human Resources,,,
IAL000051,committee member,2013-2014,,lower,ia,,IAC000003,Public Safety,,,
IAL000051,member,2011-2012,66,lower,ia,Democratic,,,,,
IAL000051,committee member,2011-2012,,lower,ia,,IAC000011,Administration and Rules,,,
IAL000051,committee member,2011-2012,,lower,ia,,IAC000012,Education,,,
IAL000051,committee member,2011-2012,,lower,ia,,IAC000019,Human Resources,,,
IAL000051,committee member,2011-2012,,lower,ia,,IAC000003,Public Safety,,,
IAL000002,member,2013-2014,48,lower,ia,Republican,,,,,
IAL000002,committee member,2013-2014,,lower,ia,,IAC000019,Human Resources,,,
IAL000002,committee member,2013-2014,,lower,ia,,IAC000006,Natural Resources,,,
IAL000002,committee member,2013-2014,,lower,ia,,IAC000010,State Government,,,
IAL000002,committee member,2013-2014,,lower,ia,,IAC000014,Veterans Affairs,,,
IAL000002,committee member,2013-2014,,lower,ia,,IAC000018,Appropriations,Health and Human Services,,
IAL000002,member,2011-2012,5,upper,ia,Republican,,,,,
IAL000002,committee member,2011-2012,,upper,ia,,IAC000047,Economic Growth/Rebuild Iowa,,,
IAL000002,committee member,2011-2012,,upper,ia,,IAC000049,Human Resources,,,
IAL000002,committee member,2011-2012,,upper,ia,,IAC000044,Local Government,,,
IAL000002,committee member,2011-2012,,upper,ia,,IAC000040,Veterans Affairs,,,
IAL000002,committee member,2011-2012,,upper,ia,,IAC000055,Appropriations,Health and Human Services,,
IAL000055,member,2013-2014,47,lower,ia,Republican,,,,,
IAL000055,committee member,2013-2014,,lower,ia,,IAC000017,Commerce,,,
