state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
il,95th,upper,SB 1244,ILV00016660,lower,Third Reading,2007-05-30 00:00:00,other,102,13,3
il,95th,upper,SB 1244,ILV00016661,upper,Third Reading,2007-03-20 00:00:00,other,59,0,0
il,95th,upper,SB 1245,ILV00016662,upper,Concurrence,2007-05-31 00:00:00,other,59,0,0
il,95th,upper,SB 1245,ILV00016663,lower,Third Reading,2007-05-30 00:00:00,other,116,0,2
il,95th,upper,SB 1245,ILV00016664,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1248,ILV00016665,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1249,ILV00016666,lower,Third Reading,2007-05-30 00:00:00,other,116,0,2
il,95th,upper,SB 1249,ILV00016667,upper,Third Reading,2007-03-30 00:00:00,other,55,0,4
il,95th,upper,SB 1250,ILV00016668,upper,Third Reading,2007-03-30 00:00:00,other,34,20,5
il,95th,upper,SB 1253,ILV00016669,lower,Third Reading,2007-05-30 00:00:00,other,115,1,2
il,95th,upper,SB 1253,ILV00016670,upper,Third Reading,2007-03-30 00:00:00,other,55,0,4
il,95th,upper,SB 1257,ILV00016671,upper,Concurrence,2007-05-30 00:00:00,other,58,0,1
il,95th,upper,SB 1257,ILV00016672,upper,Concurrence,2007-05-30 00:00:00,other,58,0,1
il,95th,upper,SB 1257,ILV00016673,lower,Third Reading,2007-05-24 00:00:00,other,114,2,2
il,95th,upper,SB 1257,ILV00016674,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1260,ILV00016675,lower,Third Reading,2007-05-31 00:00:00,other,112,4,2
il,95th,upper,SB 1260,ILV00016676,upper,Third Reading,2007-03-20 00:00:00,other,58,0,1
il,95th,upper,SB 1261,ILV00016677,upper,Concurrence,2007-06-07 00:00:00,other,49,0,10
il,95th,upper,SB 1261,ILV00016678,lower,Third Reading,2007-05-31 00:00:00,other,115,1,2
il,95th,upper,SB 1261,ILV00016679,upper,Third Reading,2007-03-30 00:00:00,other,44,11,4
il,95th,upper,SB 1265,ILV00016680,lower,Third Reading,2007-06-07 00:00:00,other,99,0,19
il,95th,upper,SB 1265,ILV00016681,upper,Third Reading,2007-03-30 00:00:00,other,54,0,5
il,95th,upper,SB 1276,ILV00016682,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1287,ILV00016683,upper,Third Reading,2007-03-30 00:00:00,other,56,0,3
il,95th,upper,SB 1290,ILV00016684,upper,Concurrence,2008-11-13 00:00:00,other,51,4,4
il,95th,upper,SB 1290,ILV00016685,lower,Third Reading,2008-07-16 00:00:00,other,71,18,29
